booking_id,guest_id,booking_date,check_in_date,check_out_date,room_type_id,rate_code_id,channel_id,segment_id,status,total_room_revenue,commission_amount,net_room_revenue,number_of_rooms,adults_count,children_count,review_flag,review_reason,revenue_validated,total_revenue_rounded,commission_rounded,net_revenue_rounded,checkin_day_name,checkin_is_weekend,checkin_is_holiday,checkin_season,net_realized_revenue,True_Room_Revenue,Penalty_Revenue
RES-11961,GST-5817,45634,45676,45679,RT_DLX,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,9426.38,1696.75,7729.62,1,2,0,OK,,PASS,9426.38,1696.75,7729.62,Sunday,TRUE,FALSE,High Season,9426.38,9426.38,0
RES-11962,GST-5570,45665,45676,45678,RT_DLX,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,6284.25,1131.16,5153.09,1,1,0,OK,,PASS,6284.25,1131.16,5153.09,Sunday,TRUE,FALSE,High Season,6284.25,6284.25,0
RES-11963,GST-6641,45673,45676,45677,RT_DLX,RC_NONREF,CH_EXP,SEG_BUS,Checked-Out,2967.56,534.16,2433.4,1,2,0,OK,,PASS,2967.56,534.16,2433.4,Sunday,TRUE,FALSE,High Season,2967.56,2967.56,0
RES-11964,GST-8819,45655,45676,45678,RT_SUT,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,10174.5,1526.17,8648.33,1,2,0,OK,,PASS,10174.5,1526.17,8648.33,Sunday,TRUE,FALSE,High Season,10174.5,10174.5,0
RES-11965,GST-7975,45644,45676,45679,RT_STD,RC_NONREF,CH_COR,SEG_BUS,Checked-Out,5890.5,589.05,5301.45,1,1,0,OK,,PASS,5890.5,589.05,5301.45,Sunday,TRUE,FALSE,High Season,5890.5,5890.5,0
RES-11966,GST-8145,45676,45676,45677,RT_STD,RC_CORP,CH_EXP,SEG_LEI,Checked-Out,1931.16,347.61,1583.55,1,1,0,OK,,PASS,1931.16,347.61,1583.55,Sunday,TRUE,FALSE,High Season,1931.16,1931.16,0
RES-11967,GST-7070,45671,45676,45678,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,3950.1,711.02,3239.08,1,1,0,OK,,PASS,3950.1,711.02,3239.08,Sunday,TRUE,FALSE,High Season,3950.1,3950.1,0
RES-11968,GST-6200,45650,45676,45677,RT_STD,RC_PROMO,CH_EXP,SEG_TRA,Checked-Out,1975.05,355.51,1619.54,1,2,0,OK,,PASS,1975.05,355.51,1619.54,Sunday,TRUE,FALSE,High Season,1975.05,1975.05,0
RES-11969,GST-8186,45666,45676,45678,RT_DLX,RC_NONREF,CH_DIR,SEG_TRA,Checked-Out,6247.5,0,6247.5,1,2,0,OK,,PASS,6247.5,0,6247.5,Sunday,TRUE,FALSE,High Season,6247.5,6247.5,0
RES-11970,GST-6651,45675,45676,45677,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,1975.05,355.51,1619.54,1,3,0,OK,,PASS,1975.05,355.51,1619.54,Sunday,TRUE,FALSE,High Season,1975.05,1975.05,0
RES-11971,GST-8727,45663,45676,45678,RT_STD,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,3730.65,559.6,3171.05,1,2,0,OK,,PASS,3730.65,559.6,3171.05,Sunday,TRUE,FALSE,High Season,3730.65,3730.65,0
RES-11972,GST-5466,45676,45676,45678,RT_STD,RC_NONREF,CH_EXP,SEG_BUS,Checked-Out,3730.65,671.52,3059.13,1,1,0,OK,,PASS,3730.65,671.52,3059.13,Sunday,TRUE,FALSE,High Season,3730.65,3730.65,0
RES-11973,GST-6747,45673,45676,45678,RT_STD,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,3730.65,559.6,3171.05,1,2,0,OK,,PASS,3730.65,559.6,3171.05,Sunday,TRUE,FALSE,High Season,3730.65,3730.65,0
RES-11974,GST-8004,45646,45676,45677,RT_STD,RC_RACK,CH_EXP,SEG_LEI,Checked-Out,2194.5,395.01,1799.49,1,1,0,OK,,PASS,2194.5,395.01,1799.49,Sunday,TRUE,FALSE,High Season,2194.5,2194.5,0
RES-11975,GST-7234,45662,45676,45677,RT_STD,RC_PROMO,CH_WLK,SEG_TRA,Checked-Out,2079,0,2079,1,1,0,OK,,PASS,2079,0,2079,Sunday,TRUE,FALSE,High Season,2079,2079,0
RES-11976,GST-8991,45654,45676,45677,RT_SUT,RC_NONREF,CH_EXP,SEG_GRP,Checked-Out,5087.25,915.7,4171.55,1,2,0,OK,,PASS,5087.25,915.7,4171.55,Sunday,TRUE,FALSE,High Season,5087.25,5087.25,0
RES-11977,GST-6316,45655,45676,45678,RT_STD,RC_RACK,CH_EXP,SEG_BUS,Checked-Out,4389,790.02,3598.98,1,1,0,OK,,PASS,4389,790.02,3598.98,Sunday,TRUE,FALSE,High Season,4389,4389,0
RES-11978,GST-6984,45676,45676,45678,RT_STD,RC_RACK,CH_COR,SEG_LEI,Checked-Out,4620,462,4158,1,2,0,OK,,PASS,4620,462,4158,Sunday,TRUE,FALSE,High Season,4620,4620,0
RES-11979,GST-6137,45655,45676,45679,RT_STD,RC_RACK,CH_DIR,SEG_LEI,Checked-Out,6930,0,6930,1,2,0,OK,,PASS,6930,0,6930,Sunday,TRUE,FALSE,High Season,6930,6930,0
RES-11980,GST-8605,45648,45676,45677,RT_DLX,RC_RACK,CH_EXP,SEG_BUS,Checked-Out,3491.25,628.42,2862.83,1,2,0,OK,,PASS,3491.25,628.42,2862.83,Sunday,TRUE,FALSE,High Season,3491.25,3491.25,0
RES-11981,GST-8793,45670,45676,45677,RT_DLX,RC_NONREF,CH_EXP,SEG_BUS,Checked-Out,2967.56,534.16,2433.4,1,1,0,OK,,PASS,2967.56,534.16,2433.4,Sunday,TRUE,FALSE,High Season,2967.56,2967.56,0
RES-11982,GST-8259,45674,45676,45680,RT_STD,RC_NONREF,CH_BKG,SEG_BUS,Checked-Out,7461.3,1119.19,6342.11,1,2,1,OK,,PASS,7461.3,1119.19,6342.11,Sunday,TRUE,FALSE,High Season,7461.3,7461.3,0
RES-11983,GST-6825,45639,45676,45677,RT_DLX,RC_CORP,CH_EXP,SEG_BUS,Checked-Out,3072.3,553.01,2519.29,1,3,1,OK,,PASS,3072.3,553.01,2519.29,Sunday,TRUE,FALSE,High Season,3072.3,3072.3,0
RES-11984,GST-8516,45674,45676,45677,RT_STD,RC_CORP,CH_EXP,SEG_BUS,Checked-Out,1931.16,347.61,1583.55,1,1,0,OK,,PASS,1931.16,347.61,1583.55,Sunday,TRUE,FALSE,High Season,1931.16,1931.16,0
RES-11985,GST-7526,45675,45676,45679,RT_DLX,RC_PROMO,CH_DIR,SEG_BUS,Checked-Out,9922.5,0,9922.5,1,3,1,OK,,PASS,9922.5,0,9922.5,Sunday,TRUE,FALSE,High Season,9922.5,9922.5,0
RES-11986,GST-8403,45664,45676,45678,RT_STD,RC_CORP,CH_DIR,SEG_BUS,Checked-Out,4065.6,0,4065.6,1,2,1,OK,,PASS,4065.6,0,4065.6,Sunday,TRUE,FALSE,High Season,4065.6,4065.6,0
RES-11987,GST-6234,45671,45676,45678,RT_STD,RC_NONREF,CH_BKG,SEG_BUS,Checked-Out,3730.65,559.6,3171.05,1,2,0,OK,,PASS,3730.65,559.6,3171.05,Sunday,TRUE,FALSE,High Season,3730.65,3730.65,0
RES-11988,GST-5691,45653,45676,45678,RT_STD,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,3950.1,592.51,3357.59,1,2,0,OK,,PASS,3950.1,592.51,3357.59,Sunday,TRUE,FALSE,High Season,3950.1,3950.1,0
RES-11989,GST-6064,45672,45676,45677,RT_DLX,RC_RACK,CH_BKG,SEG_TRA,Checked-Out,3491.25,523.69,2967.56,1,1,0,OK,,PASS,3491.25,523.69,2967.56,Sunday,TRUE,FALSE,High Season,3491.25,3491.25,0
RES-11990,GST-5289,45635,45676,45679,RT_DLX,RC_PROMO,CH_COR,SEG_LEI,Cancelled,0,0,0,1,1,2,OK,,PASS,0,0,0,Sunday,TRUE,FALSE,High Season,0,0,0
RES-11991,GST-8651,45663,45676,45678,RT_STD,RC_PROMO,CH_COR,SEG_LEI,Checked-Out,4158,415.8,3742.2,1,2,0,OK,,PASS,4158,415.8,3742.2,Sunday,TRUE,FALSE,High Season,4158,4158,0
RES-11992,GST-7853,45654,45676,45678,RT_DLX,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,6284.25,1131.16,5153.09,1,3,0,OK,,PASS,6284.25,1131.16,5153.09,Sunday,TRUE,FALSE,High Season,6284.25,6284.25,0
RES-11993,GST-7982,45590,45676,45680,RT_STD,RC_PROMO,CH_DIR,SEG_BUS,Checked-Out,8316,0,8316,1,2,0,OK,,PASS,8316,0,8316,Sunday,TRUE,FALSE,High Season,8316,8316,0
RES-11994,GST-8818,45667,45676,45677,RT_DLX,RC_NONREF,CH_DIR,SEG_TRA,Checked-Out,3123.75,0,3123.75,1,2,0,OK,,PASS,3123.75,0,3123.75,Sunday,TRUE,FALSE,High Season,3123.75,3123.75,0
RES-11995,GST-8929,45675,45676,45678,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,3730.65,671.52,3059.13,1,2,2,OK,,PASS,3730.65,671.52,3059.13,Sunday,TRUE,FALSE,High Season,3730.65,3730.65,0
RES-11996,GST-5270,45600,45676,45677,RT_DLX,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,2967.56,534.16,2433.4,1,2,0,OK,,PASS,2967.56,534.16,2433.4,Sunday,TRUE,FALSE,High Season,2967.56,2967.56,0
RES-11997,GST-6221,45668,45676,45677,RT_STD,RC_CORP,CH_BKG,SEG_LEI,Checked-Out,1931.16,289.67,1641.49,1,2,2,OK,,PASS,1931.16,289.67,1641.49,Sunday,TRUE,FALSE,High Season,1931.16,1931.16,0
RES-11998,GST-6710,45645,45676,45677,RT_DLX,RC_NONREF,CH_EXP,SEG_BUS,Checked-Out,2967.56,534.16,2433.4,1,1,0,OK,,PASS,2967.56,534.16,2433.4,Sunday,TRUE,FALSE,High Season,2967.56,2967.56,0
RES-11999,GST-8406,45672,45676,45677,RT_STD,RC_PROMO,CH_COR,SEG_LEI,Checked-Out,2079,207.9,1871.1,1,3,2,OK,,PASS,2079,207.9,1871.1,Sunday,TRUE,FALSE,High Season,2079,2079,0
RES-12000,GST-8646,45652,45676,45677,RT_DLX,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,3142.12,565.58,2576.55,1,2,0,OK,,PASS,3142.12,565.58,2576.55,Sunday,TRUE,FALSE,High Season,3142.12,3142.12,0
RES-12001,GST-5938,45652,45676,45678,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,3950.1,711.02,3239.08,1,2,0,OK,,PASS,3950.1,711.02,3239.08,Sunday,TRUE,FALSE,High Season,3950.1,3950.1,0
RES-12002,GST-6148,45659,45676,45679,RT_DLX,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,8902.69,1602.48,7300.21,1,2,0,OK,,PASS,8902.69,1602.48,7300.21,Sunday,TRUE,FALSE,High Season,8902.69,8902.69,0
RES-12003,GST-8657,45676,45676,45678,RT_DLX,RC_CORP,CH_EXP,SEG_LEI,Checked-Out,6144.6,1106.03,5038.57,1,3,0,OK,,PASS,6144.6,1106.03,5038.57,Sunday,TRUE,FALSE,High Season,6144.6,6144.6,0
RES-12004,GST-7207,45676,45676,45679,RT_SUT,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,15261.75,2289.26,12972.49,1,2,0,OK,,PASS,15261.75,2289.26,12972.49,Sunday,TRUE,FALSE,High Season,15261.75,15261.75,0
RES-12005,GST-8882,45672,45676,45678,RT_SUT,RC_CORP,CH_COR,SEG_LEI,Checked-Out,11088,1108.8,9979.2,1,2,0,OK,,PASS,11088,1108.8,9979.2,Sunday,TRUE,FALSE,High Season,11088,11088,0
RES-12006,GST-5588,45664,45676,45677,RT_STD,RC_NONREF,CH_DIR,SEG_BUS,Checked-Out,1963.5,0,1963.5,1,1,0,OK,,PASS,1963.5,0,1963.5,Sunday,TRUE,FALSE,High Season,1963.5,1963.5,0
RES-12007,GST-8101,45675,45676,45677,RT_DLX,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,2967.56,445.13,2522.43,1,1,0,OK,,PASS,2967.56,445.13,2522.43,Sunday,TRUE,FALSE,High Season,2967.56,2967.56,0
RES-12008,GST-7796,45660,45676,45678,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Cancelled,0,0,0,1,2,0,OK,,PASS,0,0,0,Sunday,TRUE,FALSE,High Season,0,0,0
RES-12009,GST-8172,45674,45676,45679,RT_SUT,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,15261.75,2747.11,12514.64,1,1,0,OK,,PASS,15261.75,2747.11,12514.64,Sunday,TRUE,FALSE,High Season,15261.75,15261.75,0
RES-12010,GST-5873,45637,45676,45678,RT_SUT,RC_NONREF,CH_EXP,SEG_TRA,Checked-Out,10174.5,1831.41,8343.09,1,2,0,OK,,PASS,10174.5,1831.41,8343.09,Sunday,TRUE,FALSE,High Season,10174.5,10174.5,0
RES-12011,GST-5317,45667,45676,45678,RT_STD,RC_CORP,CH_EXP,SEG_LEI,Checked-Out,3862.32,695.22,3167.1,1,2,0,OK,,PASS,3862.32,695.22,3167.1,Sunday,TRUE,FALSE,High Season,3862.32,3862.32,0
RES-12012,GST-8714,45642,45676,45677,RT_DLX,RC_RACK,CH_EXP,SEG_LEI,Checked-Out,3491.25,628.42,2862.83,1,2,0,OK,,PASS,3491.25,628.42,2862.83,Sunday,TRUE,FALSE,High Season,3491.25,3491.25,0
RES-12013,GST-5829,45642,45676,45678,RT_DLX,RC_PROMO,CH_DIR,SEG_TRA,Checked-Out,6615,0,6615,1,2,0,OK,,PASS,6615,0,6615,Sunday,TRUE,FALSE,High Season,6615,6615,0
RES-12014,GST-5460,45662,45676,45677,RT_DLX,RC_CORP,CH_BKG,SEG_TRA,Checked-Out,3072.3,460.84,2611.46,1,2,0,OK,,PASS,3072.3,460.84,2611.46,Sunday,TRUE,FALSE,High Season,3072.3,3072.3,0
RES-12015,GST-6225,45576,45676,45677,RT_DLX,RC_NONREF,CH_DIR,SEG_LEI,Checked-Out,3123.75,0,3123.75,1,2,0,OK,,PASS,3123.75,0,3123.75,Sunday,TRUE,FALSE,High Season,3123.75,3123.75,0
RES-12016,GST-6795,45673,45676,45677,RT_STD,RC_CORP,CH_DIR,SEG_GRP,Checked-Out,2032.8,0,2032.8,1,2,2,OK,,PASS,2032.8,0,2032.8,Sunday,TRUE,FALSE,High Season,2032.8,2032.8,0
RES-12017,GST-7335,45673,45676,45679,RT_STD,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,5925.15,888.77,5036.38,1,3,1,OK,,PASS,5925.15,888.77,5036.38,Sunday,TRUE,FALSE,High Season,5925.15,5925.15,0
RES-12018,GST-8590,45642,45676,45678,RT_STD,RC_CORP,CH_BKG,SEG_TRA,Checked-Out,3862.32,579.35,3282.97,1,2,0,OK,,PASS,3862.32,579.35,3282.97,Sunday,TRUE,FALSE,High Season,3862.32,3862.32,0
RES-12019,GST-5812,45671,45676,45678,RT_STD,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,3730.65,559.6,3171.05,1,2,1,OK,,PASS,3730.65,559.6,3171.05,Sunday,TRUE,FALSE,High Season,3730.65,3730.65,0
RES-12020,GST-5936,45669,45676,45678,RT_STD,RC_CORP,CH_EXP,SEG_TRA,Checked-Out,3862.32,695.22,3167.1,1,1,1,OK,,PASS,3862.32,695.22,3167.1,Sunday,TRUE,FALSE,High Season,3862.32,3862.32,0
RES-12021,GST-7318,45669,45676,45677,RT_SUT,RC_PROMO,CH_BKG,SEG_TRA,Checked-Out,5386.5,807.98,4578.52,1,1,0,OK,,PASS,5386.5,807.98,4578.52,Sunday,TRUE,FALSE,High Season,5386.5,5386.5,0
RES-12022,GST-7093,45675,45676,45677,RT_STD,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,1975.05,296.26,1678.79,1,2,1,OK,,PASS,1975.05,296.26,1678.79,Sunday,TRUE,FALSE,High Season,1975.05,1975.05,0
RES-12023,GST-6094,45643,45676,45677,RT_DLX,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,2967.56,534.16,2433.4,1,2,0,OK,,PASS,2967.56,534.16,2433.4,Sunday,TRUE,FALSE,High Season,2967.56,2967.56,0
RES-12024,GST-6750,45642,45676,45678,RT_STD,RC_RACK,CH_EXP,SEG_LEI,Checked-Out,4389,790.02,3598.98,1,1,0,OK,,PASS,4389,790.02,3598.98,Sunday,TRUE,FALSE,High Season,4389,4389,0
RES-12025,GST-8113,45659,45676,45678,RT_DLX,RC_PROMO,CH_EXP,SEG_GRP,Checked-Out,6284.25,1131.16,5153.09,1,2,0,OK,,PASS,6284.25,1131.16,5153.09,Sunday,TRUE,FALSE,High Season,6284.25,6284.25,0
RES-12026,GST-7926,45666,45676,45677,RT_SUT,RC_NONREF,CH_DIR,SEG_LEI,Checked-Out,5355,0,5355,1,1,1,OK,,PASS,5355,0,5355,Sunday,TRUE,FALSE,High Season,5355,5355,0
RES-12027,GST-7862,45662,45676,45678,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,3950.1,711.02,3239.08,1,1,0,OK,,PASS,3950.1,711.02,3239.08,Sunday,TRUE,FALSE,High Season,3950.1,3950.1,0
RES-12028,GST-5848,45673,45676,45678,RT_DLX,RC_CORP,CH_BKG,SEG_LEI,Checked-Out,6144.6,921.69,5222.91,1,1,0,OK,,PASS,6144.6,921.69,5222.91,Sunday,TRUE,FALSE,High Season,6144.6,6144.6,0
RES-12029,GST-6961,45672,45676,45678,RT_DLX,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,5935.12,1068.32,4866.81,1,2,0,OK,,PASS,5935.12,1068.32,4866.81,Sunday,TRUE,FALSE,High Season,5935.12,5935.12,0
RES-12030,GST-6746,45643,45676,45677,RT_STD,RC_PROMO,CH_DIR,SEG_TRA,Checked-Out,2079,0,2079,1,1,0,OK,,PASS,2079,0,2079,Sunday,TRUE,FALSE,High Season,2079,2079,0
RES-12031,GST-8323,45620,45676,45680,RT_DLX,RC_NONREF,CH_WLK,SEG_LEI,Checked-Out,12495,0,12495,1,1,1,OK,,PASS,12495,0,12495,Sunday,TRUE,FALSE,High Season,12495,12495,0
RES-12032,GST-5463,45658,45676,45677,RT_DLX,RC_PROMO,CH_BKG,SEG_TRA,Checked-Out,3142.12,471.32,2670.8,1,2,0,OK,,PASS,3142.12,471.32,2670.8,Sunday,TRUE,FALSE,High Season,3142.12,3142.12,0
RES-12033,GST-8441,45665,45676,45677,RT_SUT,RC_NONREF,CH_EXP,SEG_BUS,Checked-Out,5087.25,915.7,4171.55,1,2,1,OK,,PASS,5087.25,915.7,4171.55,Sunday,TRUE,FALSE,High Season,5087.25,5087.25,0
RES-12034,GST-6784,45672,45676,45678,RT_DLX,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,5935.12,890.27,5044.85,1,2,0,OK,,PASS,5935.12,890.27,5044.85,Sunday,TRUE,FALSE,High Season,5935.12,5935.12,0
RES-12035,GST-6846,45645,45676,45677,RT_DLX,RC_RACK,CH_EXP,SEG_LEI,Checked-Out,3491.25,628.42,2862.83,1,3,0,OK,,PASS,3491.25,628.42,2862.83,Sunday,TRUE,FALSE,High Season,3491.25,3491.25,0
RES-12036,GST-6268,45644,45676,45679,RT_DLX,RC_CORP,CH_WLK,SEG_BUS,Checked-Out,9702,0,9702,1,2,0,OK,,PASS,9702,0,9702,Sunday,TRUE,FALSE,High Season,9702,9702,0
RES-12037,GST-5886,45660,45676,45679,RT_DLX,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,8902.69,1602.48,7300.21,1,2,2,OK,,PASS,8902.69,1602.48,7300.21,Sunday,TRUE,FALSE,High Season,8902.69,8902.69,0
RES-12038,GST-6524,45668,45676,45678,RT_SUT,RC_NONREF,CH_DIR,SEG_LEI,Checked-Out,10710,0,10710,1,2,0,OK,,PASS,10710,0,10710,Sunday,TRUE,FALSE,High Season,10710,10710,0
RES-12039,GST-7390,45661,45676,45677,RT_STD,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,1975.05,296.26,1678.79,1,2,1,OK,,PASS,1975.05,296.26,1678.79,Sunday,TRUE,FALSE,High Season,1975.05,1975.05,0
RES-12040,GST-5411,45671,45676,45677,RT_STD,RC_PROMO,CH_EXP,SEG_TRA,Checked-Out,1975.05,355.51,1619.54,1,1,2,OK,,PASS,1975.05,355.51,1619.54,Sunday,TRUE,FALSE,High Season,1975.05,1975.05,0
RES-12041,GST-7829,45662,45676,45679,RT_SUT,RC_NONREF,CH_EXP,SEG_BUS,Checked-Out,15261.75,2747.11,12514.64,1,3,1,OK,,PASS,15261.75,2747.11,12514.64,Sunday,TRUE,FALSE,High Season,15261.75,15261.75,0
RES-12042,GST-5674,45662,45676,45677,RT_SUT,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,5386.5,969.57,4416.93,1,1,0,OK,,PASS,5386.5,969.57,4416.93,Sunday,TRUE,FALSE,High Season,5386.5,5386.5,0
RES-12043,GST-5017,45669,45676,45677,RT_DLX,RC_NONREF,CH_COR,SEG_LEI,Checked-Out,3123.75,312.38,2811.37,1,3,0,OK,,PASS,3123.75,312.38,2811.37,Sunday,TRUE,FALSE,High Season,3123.75,3123.75,0
RES-12044,GST-5313,45615,45676,45678,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,3950.1,711.02,3239.08,1,2,0,OK,,PASS,3950.1,711.02,3239.08,Sunday,TRUE,FALSE,High Season,3950.1,3950.1,0
RES-12045,GST-7136,45673,45676,45678,RT_STD,RC_RACK,CH_EXP,SEG_BUS,Checked-Out,4389,790.02,3598.98,1,1,1,OK,,PASS,4389,790.02,3598.98,Sunday,TRUE,FALSE,High Season,4389,4389,0
RES-12046,GST-8476,45630,45677,45678,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,1881,338.58,1542.42,1,3,0,OK,,PASS,1881,338.58,1542.42,Monday,FALSE,FALSE,High Season,1881,1881,0
RES-12047,GST-5949,45666,45677,45679,RT_DLX,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,5985,897.75,5087.25,1,1,0,OK,,PASS,5985,897.75,5087.25,Monday,FALSE,FALSE,High Season,5985,5985,0
RES-12048,GST-5886,45656,45677,45678,RT_SUT,RC_RACK,CH_BKG,SEG_LEI,Cancelled,0,0,0,1,2,1,OK,,PASS,0,0,0,Monday,FALSE,FALSE,High Season,0,0,0
RES-12049,GST-6902,45672,45677,45678,RT_SUT,RC_PROMO,CH_EXP,SEG_LEI,Cancelled,0,0,0,1,3,0,OK,,PASS,0,0,0,Monday,FALSE,FALSE,High Season,0,0,0
RES-12050,GST-6817,45666,45677,45678,RT_STD,RC_RACK,CH_EXP,SEG_LEI,Checked-Out,2090,376.2,1713.8,1,2,1,OK,,PASS,2090,376.2,1713.8,Monday,FALSE,FALSE,High Season,2090,2090,0
RES-12051,GST-6193,45665,45677,45678,RT_STD,RC_NONREF,CH_DIR,SEG_LEI,Checked-Out,1870,0,1870,1,2,2,OK,,PASS,1870,0,1870,Monday,FALSE,FALSE,High Season,1870,1870,0
RES-12052,GST-7540,45675,45677,45678,RT_STD,RC_RACK,CH_EXP,SEG_LEI,Checked-Out,2090,376.2,1713.8,1,1,0,OK,,PASS,2090,376.2,1713.8,Monday,FALSE,FALSE,High Season,2090,2090,0
RES-12053,GST-8674,45627,45677,45680,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,5643,1015.74,4627.26,1,1,0,OK,,PASS,5643,1015.74,4627.26,Monday,FALSE,FALSE,High Season,5643,5643,0
RES-12054,GST-6303,45675,45677,45678,RT_STD,RC_NONREF,CH_BKG,SEG_BUS,Checked-Out,1776.5,266.47,1510.03,1,3,0,OK,,PASS,1776.5,266.47,1510.03,Monday,FALSE,FALSE,High Season,1776.5,1776.5,0
RES-12055,GST-8216,45629,45677,45680,RT_STD,RC_NONREF,CH_DIR,SEG_TRA,Checked-Out,5610,0,5610,1,2,0,OK,,PASS,5610,0,5610,Monday,FALSE,FALSE,High Season,5610,5610,0
RES-12056,GST-8234,45664,45677,45679,RT_DLX,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,5652.5,1017.45,4635.05,1,1,0,OK,,PASS,5652.5,1017.45,4635.05,Monday,FALSE,FALSE,High Season,5652.5,5652.5,0
RES-12057,GST-8611,45673,45677,45678,RT_STD,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,1776.5,266.47,1510.03,1,2,0,OK,,PASS,1776.5,266.47,1510.03,Monday,FALSE,FALSE,High Season,1776.5,1776.5,0
RES-12058,GST-6086,45668,45677,45678,RT_STD,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,1881,282.15,1598.85,1,2,1,OK,,PASS,1881,282.15,1598.85,Monday,FALSE,FALSE,High Season,1881,1881,0
RES-12059,GST-5484,45669,45677,45680,RT_DLX,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,8478.75,1526.17,6952.58,1,2,0,OK,,PASS,8478.75,1526.17,6952.58,Monday,FALSE,FALSE,High Season,8478.75,8478.75,0
RES-12060,GST-7800,45671,45677,45678,RT_STD,RC_RACK,CH_DIR,SEG_BUS,Checked-Out,2200,0,2200,1,1,1,OK,,PASS,2200,0,2200,Monday,FALSE,FALSE,High Season,2200,2200,0
RES-12061,GST-8980,45662,45677,45678,RT_DLX,RC_NONREF,CH_EXP,SEG_BUS,Checked-Out,2826.25,508.72,2317.53,1,1,0,OK,,PASS,2826.25,508.72,2317.53,Monday,FALSE,FALSE,High Season,2826.25,2826.25,0
RES-12062,GST-7666,45639,45677,45679,RT_DLX,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,5985,1077.3,4907.7,1,2,0,OK,,PASS,5985,1077.3,4907.7,Monday,FALSE,FALSE,High Season,5985,5985,0
RES-12063,GST-8077,45665,45677,45680,RT_STD,RC_NONREF,CH_EXP,SEG_TRA,Checked-Out,5329.5,959.31,4370.19,1,2,0,OK,,PASS,5329.5,959.31,4370.19,Monday,FALSE,FALSE,High Season,5329.5,5329.5,0
RES-12064,GST-5960,45671,45677,45678,RT_SUT,RC_PROMO,CH_WLK,SEG_LEI,Checked-Out,5400,0,5400,1,1,0,OK,,PASS,5400,0,5400,Monday,FALSE,FALSE,High Season,5400,5400,0
RES-12065,GST-5352,45647,45677,45679,RT_DLX,RC_RACK,CH_DIR,SEG_LEI,Checked-Out,7000,0,7000,1,2,0,OK,,PASS,7000,0,7000,Monday,FALSE,FALSE,High Season,7000,7000,0
RES-12066,GST-8435,45668,45677,45679,RT_STD,RC_NONREF,CH_BKG,SEG_BUS,Checked-Out,3553,532.95,3020.05,1,2,0,OK,,PASS,3553,532.95,3020.05,Monday,FALSE,FALSE,High Season,3553,3553,0
RES-12067,GST-8388,45652,45677,45679,RT_STD,RC_NONREF,CH_DIR,SEG_LEI,Checked-Out,3740,0,3740,1,3,0,OK,,PASS,3740,0,3740,Monday,FALSE,FALSE,High Season,3740,3740,0
RES-12068,GST-7995,45639,45677,45680,RT_DLX,RC_RACK,CH_DIR,SEG_BUS,Checked-Out,10500,0,10500,1,2,0,OK,,PASS,10500,0,10500,Monday,FALSE,FALSE,High Season,10500,10500,0
RES-12069,GST-7238,45621,45677,45678,RT_SUT,RC_NONREF,CH_EXP,SEG_BUS,Checked-Out,4845,872.1,3972.9,1,2,0,OK,,PASS,4845,872.1,3972.9,Monday,FALSE,FALSE,High Season,4845,4845,0
